budget,title,popularity,release_year,revenue,runtime,vote_average,vote_count,cast,director,Action,Adventure,Animation,Available,Comedy,Crime,Documentary,Drama,Family,Fantasy,Fiction,Foreign,History,Horror,Movie,Music,Mystery,Not,Romance,Science,TV,Thriller,War,Western,lang_Afrikaans,lang_Arabic,lang_Chinese,lang_Czech,lang_Danish,lang_Dutch,lang_English,lang_French,lang_German,lang_Greek,lang_Hebrew,lang_Hindi,lang_Hungarian,lang_Icelandic,lang_Indonesian,lang_Italian,lang_Japanese,lang_Korean,lang_Kyrgyz,lang_Norwegian,lang_Norwegian Bokmål,lang_Pashto,lang_Persian,lang_Polish,lang_Portuguese,lang_Romanian,lang_Russian,lang_Slovenian,lang_Spanish,lang_Swedish,lang_Tamil,lang_Telugu,lang_Thai,lang_Turkish,lang_Unknown,lang_Vietnamese,status_Post Production,status_Released,status_Rumored
180000000,The Legend of Tarzan,42.741719,2016,356743061,109.0,5.5,2430,Alexander Skarsg\u00e5rd Margot Robbie Christoph Waltz Samuel L. Jackson Djimon Hounsou,David Yates,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180000000,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",67.391328,2005,748806957,143.0,6.7,2629,William Moseley Anna Popplewell Skandar Keynes Georgie Henley Liam Neeson,Andrew Adamson,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178000000,X-Men: Apocalypse,139.272042,2016,543934787,144.0,6.4,4721,James McAvoy Michael Fassbender Jennifer Lawrence Nicholas Hoult Oscar Isaac,Bryan Singer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185000000,The Dark Knight,187.322927,2008,1004558444,152.0,8.2,12002,Christian Bale Heath Ledger Aaron Eckhart Michael Caine Maggie Gyllenhaal,Christopher Nolan,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175000000,Up,92.201962,2009,735099082,96.0,7.7,6870,Ed Asner Christopher Plummer Jordan Nagai Bob Peterson Delroy Lindo,Pete Docter,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175000000,Monsters vs Aliens,36.167578000000006,2009,381509870,94.0,6.0,1423,Seth Rogen Reese Witherspoon Hugh Laurie Paul Rudd Kiefer Sutherland,Conrad Vernon,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140000000,Iron Man,120.725053,2008,585174222,126.0,7.4,8776,Robert Downey Jr. Terrence Howard Jeff Bridges Shaun Toub Gwyneth Paltrow,Jon Favreau,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170000000,Hugo,32.319043,2011,185770160,126.0,7.0,2141,Ben Kingsley Sacha Baron Cohen Asa Butterfield Chlo\u00eb Grace Moretz Ray Winstone,Martin Scorsese,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170000000,Wild Wild West,40.748915,1999,222104681,106.0,5.1,1020,Will Smith Kevin Kline Kenneth Branagh Salma Hayek M. Emmet Walsh,Barry Sonnenfeld,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145000000,The Mummy: Tomb of the Dragon Emperor,60.034162,2008,401128639,112.0,5.2,1387,Brendan Fraser Jet Li John Hannah Maria Bello Luke Ford,Rob Cohen,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175000000,Suicide Squad,90.23792,2016,745000000,123.0,5.9,7458,Will Smith Margot Robbie Joel Kinnaman Viola Davis Jared Leto,David Ayer,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175000000,Evan Almighty,27.082182,2007,173000000,96.0,5.3,1151,Steve Carell Lauren Graham John Goodman Jimmy Bennett John Michael Higgins,Tom Shadyac,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178000000,Edge of Tomorrow,79.456485,2014,370541256,113.0,7.6,4858,Tom Cruise Emily Blunt Brendan Gleeson Bill Paxton Jonas Armstrong,Doug Liman,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175000000,Waterworld,44.640292,1995,264218220,135.0,5.9,992,Kevin Costner Chaim Girafi Rick Aviles R. D. Call Zitto Kazann,Kevin Reynolds,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175000000,G.I. Joe: The Rise of Cobra,32.852443,2009,302469017,118.0,5.6,1962,Dennis Quaid Channing Tatum Marlon Wayans Sienna Miller Joseph Gordon-Levitt,Stephen Sommers,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175000000,Inside Out,128.65596399999998,2015,857611174,94.0,8.0,6560,Amy Poehler Phyllis Smith Richard Kind Bill Hader Lewis Black,Pete Docter,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175000000,The Jungle Book,94.199316,2016,966550600,106.0,6.7,2892,Neel Sethi Bill Murray Ben Kingsley Idris Elba Scarlett Johansson,Jon Favreau,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200000000,Iron Man 2,77.30019399999998,2010,623933331,124.0,6.6,6849,Robert Downey Jr. Gwyneth Paltrow Don Cheadle Scarlett Johansson Mickey Rourke,Jon Favreau,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170000000,Snow White and the Huntsman,77.178973,2012,396600000,127.0,5.8,3118,Kristen Stewart Charlize Theron Chris Hemsworth Sam Claflin Ian McShane,Rupert Sanders,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180000000,Maleficent,110.620647,2014,758539785,97.0,7.0,4496,Angelina Jolie Elle Fanning Sharlto Copley Sam Riley Juno Temple,Robert Stromberg,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170000000,Dawn of the Planet of the Apes,243.79174300000005,2014,710644566,130.0,7.3,4410,Andy Serkis Jason Clarke Gary Oldman Keri Russell Toby Kebbell,Matt Reeves,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27000000,The Lovers,2.418535,2015,0,109.0,4.8,34,Josh Hartnett Simone Kessell Tamsin Egerton Alice Englert Bipasha Basu,Roland Joff\u00e9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175000000,47 Ronin,41.796339,2013,150962475,119.0,5.9,1326,Keanu Reeves Hiroyuki Sanada Kou Shibasaki Tadanobu Asano Min Tanaka,Carl Rinsch,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170000000,Captain America: The Winter Soldier,72.22526500000002,2014,714766572,136.0,7.6,5764,Chris Evans Samuel L. Jackson Scarlett Johansson Robert Redford Sebastian Stan,Anthony Russo,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165000000,Shrek Forever After,44.041186,2010,752600867,93.0,6.0,1959,Mike Myers Eddie Murphy Cameron Diaz Antonio Banderas Julie Andrews,Mike Mitchell,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190000000,Tomorrowland,130.311355,2015,209154322,130.0,6.2,2846,Britt Robertson George Clooney Raffey Cassidy Thomas Robinson Hugh Laurie,Brad Bird,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165000000,Big Hero 6,203.73459,2014,652105443,102.0,7.8,6135,Scott Adsit Ryan Potter Daniel Henney T.J. Miller Jamie Chung,Chris Williams,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165000000,Wreck-It Ralph,62.341073,2012,471222889,108.0,7.1,4570,John C. Reilly Sarah Silverman Jack McBrayer Jane Lynch Alan Tudyk,Rich Moore,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165000000,The Polar Express,47.323228,2004,305875730,100.0,6.4,1474,Tom Hanks Michael Jeter Nona Gaye Peter Scolari Eddie Deezen,Robert Zemeckis,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165000000,Independence Day: Resurgence,48.775723,2016,389681935,120.0,4.9,2491,Liam Hemsworth Jeff Goldblum Bill Pullman Maika Monroe Sela Ward,Roland Emmerich,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165000000,How to Train Your Dragon,67.263269,2010,494878759,98.0,7.5,4227,Jay Baruchel Gerard Butler Craig Ferguson America Ferrera Jonah Hill,Chris Sanders,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200000000,Terminator 3: Rise of the Machines,69.405188,2003,435000000,109.0,5.9,2143,Arnold Schwarzenegger Nick Stahl Claire Danes Kristanna Loken David Andrews,Jonathan Mostow,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170000000,Guardians of the Galaxy,481.098624,2014,773328629,121.0,7.9,9742,Chris Pratt Zoe Saldana Dave Bautista Vin Diesel Bradley Cooper,James Gunn,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165000000,Interstellar,724.247784,2014,675120017,169.0,8.1,10867,Matthew McConaughey Jessica Chastain Anne Hathaway Michael Caine Casey Affleck,Christopher Nolan,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160000000,Inception,167.58371,2010,825532764,148.0,8.1,13752,Leonardo DiCaprio Joseph Gordon-Levitt Ellen Page Tom Hardy Ken Watanabe,Christopher Nolan,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15000000,シン・ゴジラ,9.476999,2016,77000000,120.0,6.5,143,Hiroki Hasegawa Yutaka Takenouchi Satomi Ishihara Kengo Kora Matsuo Satoru,Hideaki Anno,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250000000,The Hobbit: An Unexpected Journey,108.849621,2012,1021103568,169.0,7.0,8297,Ian McKellen Martin Freeman Richard Armitage Andy Serkis Cate Blanchett,Peter Jackson,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38000000,The Fast and the Furious,6.909942,2001,207283925,106.0,6.6,3428,Paul Walker Vin Diesel Michelle Rodriguez Jordana Brewster Rick Yune,Rob Cohen,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,The Curious Case of Benjamin Button,60.269279,2008,333932083,166.0,7.3,3292,Cate Blanchett Brad Pitt Tilda Swinton Julia Ormond Elle Fanning,David Fincher,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160000000,X-Men: First Class,3.195174,2011,353624124,132.0,7.1,5181,James McAvoy Michael Fassbender Jennifer Lawrence Kevin Bacon Rose Byrne,Matthew Vaughn,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160000000,The Hunger Games: Mockingjay - Part 2,127.284427,2015,653428261,137.0,6.6,3984,Jennifer Lawrence Josh Hutcherson Liam Hemsworth Woody Harrelson Elizabeth Banks,Francis Lawrence,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,The Sorcerer's Apprentice,35.580815,2010,215283742,109.0,5.8,1470,Nicolas Cage Jay Baruchel Monica Bellucci Alfred Molina Teresa Palmer,Jon Turteltaub,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160000000,Poseidon,21.133748,2006,181674817,99.0,5.5,583,Kurt Russell Richard Dreyfuss Josh Lucas Jacinda Barrett Emmy Rossum,Wolfgang Petersen,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170000000,Alice Through the Looking Glass,56.268916,2016,299370084,113.0,6.5,1725,Johnny Depp Mia Wasikowska Anne Hathaway Helena Bonham Carter Alan Rickman,James Bobin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160000000,Shrek the Third,42.986467,2007,798958165,93.0,6.0,2278,Mike Myers Eddie Murphy Cameron Diaz Julie Andrews Antonio Banderas,Chris Miller,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160000000,Warcraft,63.148529,2016,433677183,123.0,6.3,2268,Paula Patton Travis Fimmel Ben Foster Robert Kazinsky Dominic Cooper,Duncan Jones,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155000000,Terminator Genisys,202.042635,2015,440603537,126.0,5.8,3631,Arnold Schwarzenegger Jason Clarke Emilia Clarke Jai Courtney J.K. Simmons,Alan Taylor,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155000000,The Chronicles of Narnia: The Voyage of the Dawn Treader,49.661984,2010,415686217,113.0,6.2,1514,Skandar Keynes Georgie Henley Simon Pegg Gary Sweet Arthur Angel,Michael Apted,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140000000,Pearl Harbor,34.20669,2001,449220945,183.0,6.6,1791,Ben Affleck Josh Hartnett Kate Beckinsale Cuba Gooding Jr. Jon Voight,Michael Bay,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,Transformers,25.468493,2007,709709780,144.0,6.6,4040,Shia LaBeouf Josh Duhamel Megan Fox Rachael Taylor Tyrese Gibson,Michael Bay,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155000000,Alexander,39.019229,2004,167298192,175.0,5.6,927,Colin Farrell Angelina Jolie Val Kilmer Jared Leto Jonathan Rhys Meyers,Oliver Stone,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,Harry Potter and the Order of the Phoenix,78.14439499999997,2007,938212738,138.0,7.4,5494,Daniel Radcliffe Rupert Grint Emma Watson Michael Gambon Ralph Fiennes,David Yates,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,Harry Potter and the Goblet of Fire,101.250416,2005,895921036,157.0,7.5,5608,Daniel Radcliffe Rupert Grint Emma Watson Ralph Fiennes Michael Gambon,Mike Newell,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,Hancock,56.758411,2008,624029371,92.0,6.2,2961,Will Smith Charlize Theron Jason Bateman Jae Head Eddie Marsan,Peter Berg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,I Am Legend,70.867401,2007,585349010,101.0,6.9,4853,Will Smith Alice Braga Charlie Tahan Salli Richardson-Whitfield Willow Smith,Francis Lawrence,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,Charlie and the Chocolate Factory,53.90559200000001,2005,474968763,115.0,6.7,3624,Johnny Depp Freddie Highmore David Kelly AnnaSophia Robb Julia Winter,Tim Burton,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,Ratatouille,65.677399,2007,623722818,111.0,7.5,4369,Patton Oswalt Ian Holm Lou Romano Brian Dennehy Peter Sohn,Jan Pinkava,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,Batman Begins,115.040024,2005,374218673,140.0,7.5,7359,Christian Bale Michael Caine Liam Neeson Katie Holmes Gary Oldman,Christopher Nolan,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,Madagascar: Escape 2 Africa,44.141021,2008,603900354,89.0,6.2,1810,Ben Stiller Jada Pinkett Smith David Schwimmer Chris Rock Cedric the Entertainer,Eric Darnell,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,Night at the Museum: Battle of the Smithsonian,81.781591,2009,413106170,105.0,5.9,1971,Ben Stiller Amy Adams Owen Wilson Hank Azaria Robin Williams,Shawn Levy,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,X-Men Origins: Wolverine,5.954333999999999,2009,373062864,107.0,6.2,4021,Hugh Jackman Liev Schreiber Danny Huston Lynn Collins Ryan Reynolds,Gavin Hood,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,The Matrix Revolutions,73.313918,2003,424988211,129.0,6.4,3096,Keanu Reeves Laurence Fishburne Carrie-Anne Moss Hugo Weaving Mary Alice,Lilly Wachowski,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000,Frozen,165.125366,2013,1274219009,102.0,7.3,5295,Kristen Bell Idina Menzel Jonathan Groff Josh Gad Santino Fontana,Chris Buck,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
